'Ehdokasnumero';'Kuntanumero';'Etunimet';'Sukunimi';'Arvo/ammatti/tehtava';'Vaalipiiri/Kunta';'Puolue';'Saapumispaiva';'Muokkauspaiva';'Ehdokkaan mahdollisen tukiryhman nimi';'Vaalirahoitukseni ei ole ylittanyt 800 euroa';'Vaalikampanjan kulut yhteensa';'Sanoma- ilmaisjakelu- ja aikakauslehdet';'Radio';'Televisio';'Tietoverkot';'Muut viestintavalineet';'Ulkomainonta';'Vaalilehtien esitteiden ja muun painetun materiaalin hankinta';'Mainonnan suunnittelu';'Vaalitilaisuudet';'Vastikeellisen tuen hankintakulut';'Muut kulut';'Vaalikampanjan rahoitus yhteensa';'2.1 Rahoitus sisaltaa omia varoja yhteensa';'2.2 Rahoitus sisaltaa ehdokkaan ja tukiryhman ottamia lainoja yhteensa';'2.3 Rahoitus sisaltaa yksityishenkiloilta saatua tukea yhteensa';'2.3 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta yksityishenkilolta ("x")';'2.3 Rahoitus sisaltaa yksityishenkiloilta saatua tukea yhteensa lisatietokentan teksti';'2.4 Rahoitus sisaltaa yrityksilta saatua tukea yhteensa';'2.4 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta yrityksilta ("x")';'2.4 Rahoitus sisaltaa yrityksilta saatua tukea yhteensa lisatietokentan teksti';'2.5 Rahoitus sisaltaa puolueelta saatua tukea yhteensa';'2.5 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta puolueelta ("x")';'2.5 Rahoitus sisaltaa puolueelta saatua tukea yhteensa lisatietokentan teksti';'2.6 Rahoitus sisaltaa puolueyhdistyksilta saatua tukea yhteensa';'2.6 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta puolueyhdistyksilta ("x")';'2.6 Rahoitus sisaltaa puolueyhdistyksilta saatua tukea yhteensa lisatietokentan teksti';'2.7 Rahoitus sisaltaa muilta tahoilta saatua tukea yhteensa';'2.7 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta muilta tahoilta ("x")';'2.7 Rahoitus sisaltaa muilta tahoilta saatua tukea yhteensa lisatietokentan teksti';'2.8 Rahoitus sisaltaa valitettya tukea yhteensa';'E. vapaaehtoinen erittely'
'0016';'626';'Riku';'Niskanen';'ylioppilas';'Pyhäjärvi';'PS';'1.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0018';'626';'Jukka';'Nuorala';'yrittäjä';'Pyhäjärvi';'PS';'9.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0019';'626';'Eija';'Vilonen';'keittiötyöntekijä';'Pyhäjärvi';'PS';'8.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0020';'626';'Jere';'Hakkarainen';'nuorisotyönohjaaja, yhteisöpedagogi';'Pyhäjärvi';'VAS';'16.8.2021';'';'';'';'164,00';'0';'0';'0';'0';'0';'50,00';'114,00';'0';'0';'0';'0';'164,00';'164,00';'0';'0';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';'Vaalimainoskynien painatus: 114,00€Valotaulumainos torilla (lasku saamatta): 50,00€'
'0021';'626';'Jouni';'Jussinniemi';'käyttömies, pääluottamusmies';'Pyhäjärvi';'VAS';'21.7.2021';'';'';'';'2600';'1800';'';'';'';'100';'';'700';'';'';'';'';'2600';'1300';'';'200';'X';'';'';'X';'';'';'X';'';'';'X';'';'1100';'X';'';'';''
'0022';'626';'Timo';'Karsikas';'opiskelija, prosessityönjohtaja';'Pyhäjärvi';'VAS';'4.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0023';'626';'Aimo';'Karvonen';'kaivosmies, eläkeläinen';'Pyhäjärvi';'VAS';'14.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0024';'626';'Marita';'Kärkkäinen-Rytkönen';'päivätoiminnan ohjaaja';'Pyhäjärvi';'VAS';'16.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0025';'626';'Jorma';'Leskinen';'sairaanhoitaja';'Pyhäjärvi';'VAS';'1.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0026';'626';'Hanna-Reetta';'Majava';'sairaanhoitaja';'Pyhäjärvi';'VAS';'30.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0027';'626';'Teija';'Mykkänen';'myyjä, merkonomi';'Pyhäjärvi';'VAS';'30.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0028';'626';'Armas';'Niemi';'eläkeläinen';'Pyhäjärvi';'VAS';'16.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0029';'626';'Mikko';'Rajaniemi';'koneenkuljettaja';'Pyhäjärvi';'VAS';'31.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0030';'626';'Teuvo';'Ryhänen';'levyseppä-hitjaaja, korjausmies';'Pyhäjärvi';'VAS';'13.9.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0031';'626';'Pasi';'Vornanen';'prosessiohjaaja, luottamusmies';'Pyhäjärvi';'VAS';'9.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0032';'626';'Marja Leena';'Våg';'eläkeläinen';'Pyhäjärvi';'VAS';'30.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0033';'626';'Asko';'Torssonen';'koneasentaja';'Pyhäjärvi';'SDP';'18.7.2021';'18.7.2021';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0034';'626';'Kjell';'Kurtén';'fil.yo, geologi';'Pyhäjärvi';'RKP';'7.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0035';'626';'Johan';'Engström';'kokki';'Pyhäjärvi';'RKP';'25.10.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0036';'626';'Eeva';'Aulakoski';'sosionomi, sosiaaliohjaaja';'Pyhäjärvi';'KESK';'15.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0037';'626';'Jarmo';'Halonen';'kaivosmies';'Pyhäjärvi';'KESK';'1.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0038';'626';'Marketta';'Kananen';'musiikinopettaja, eläkeläinen';'Pyhäjärvi';'KESK';'11.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0039';'626';'Ilpo';'Karvonen';'maanviljelijä';'Pyhäjärvi';'KESK';'24.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0040';'626';'Aila';'Kauranen';'yrittäjä, työnohjaaja';'Pyhäjärvi';'KESK';'21.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0041';'626';'Satu';'Kivelä';'lähihoitaja';'Pyhäjärvi';'KESK';'24.6.2021';'';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';''
'0042';'626';'Olli';'Kuukasjärvi';'yrittäjä, marjanviljelijä';'Pyhäjärvi';'KESK';'15.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0043';'626';'Erkki';'Kärkkäinen';'teknikko';'Pyhäjärvi';'KESK';'4.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0045';'626';'Marja';'Lilja';'ratsastuksen ohjaaja, yrittäjä';'Pyhäjärvi';'KESK';'8.7.2021';'';'Keskustanuoret pyhäjärven osasto ry';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0046';'626';'Juha';'Liuska';'kaivosmies, eläkeläinen';'Pyhäjärvi';'KESK';'21.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0047';'626';'Hannu';'Manninen';'insinööri, opettaja';'Pyhäjärvi';'KESK';'3.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0048';'626';'Arja';'Mikkonen';'koulunkäynnin avustaja, eläkeläinen';'Pyhäjärvi';'KESK';'24.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0049';'626';'Ville';'Mykkänen';'tehdastyöläinen, opiskelija';'Pyhäjärvi';'KESK';'15.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0050';'626';'Eeva-Riitta';'Pappila';'eläkeläinen, maatalouslomittaja';'Pyhäjärvi';'KESK';'24.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0051';'626';'Mauri';'Parttimaa';'eläkeläinen';'Pyhäjärvi';'KESK';'11.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0052';'626';'Sirpa';'Pesonen-Vuorisalo';'yrittäjä, psykiatrinen sairaanhoitaja';'Pyhäjärvi';'KESK';'24.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0053';'626';'Juhani';'Pyhtilä';'maanviljelijä, tienrakentaja';'Pyhäjärvi';'KESK';'15.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0054';'626';'Martti';'Ruotsalainen';'sosiaalityöntekijä, eläkeläinen';'Pyhäjärvi';'KESK';'11.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0055';'626';'Laimi';'Shemeikka';'yrittäjä, eläkeläinen';'Pyhäjärvi';'KESK';'8.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0056';'626';'Jukka';'Tikanmäki';'hammaslääkäri';'Pyhäjärvi';'KESK';'29.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0057';'626';'Jussi';'Tikanmäki';'koulunkäynnin ohjaaja';'Pyhäjärvi';'KESK';'2.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0058';'626';'Katriina';'Tikanmäki';'kieltenopettaja, FM';'Pyhäjärvi';'KESK';'29.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0002';'630';'Pentti';'Arbelius';'liikenteenharjoittaja';'Pyhäntä';'KESK';'9.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'1. Vaalikampanjan kulut yhteensä, n. 500-600€2.1 Rahoitus sisältää ehdokkaan omia varoja yhteensä, n. 500-600€1.1 Sanoma-, ilmaisjakelu- ja aikakauslehdet, n. 500-600€'
'0003';'630';'Marko';'Hanhela';'elintarviketyöntekijä';'Pyhäntä';'KESK';'18.6.2021';'21.6.2021';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0004';'630';'Raimo';'Hoikka';'eläkeläinen';'Pyhäntä';'KESK';'1.7.2021';'';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';''
'0005';'630';'Erika';'Huovinen';'palveluohjaaja';'Pyhäntä';'KESK';'18.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0006';'630';'Matti';'Konola';'maanviljelijä';'Pyhäntä';'KESK';'3.7.2021';'';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';''
'0007';'630';'Pekka';'Konola';'teollisuustyöntekijä';'Pyhäntä';'KESK';'1.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0008';'630';'Terhi';'Korsulainen';'sairaanhoitaja AMK';'Pyhäntä';'KESK';'28.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0009';'630';'Henri';'Koskelo';'kirvesmies, työnjohtaja';'Pyhäntä';'KESK';'18.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0010';'630';'Tarja';'Kyllönen';'palveluesimies';'Pyhäntä';'KESK';'18.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0011';'630';'Marjut';'Leiviskä';'opiskelija';'Pyhäntä';'KESK';'18.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0012';'630';'Matti';'Leiviskä';'FL, historiantutkija';'Pyhäntä';'KESK';'18.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0013';'630';'Sanna';'Leiviskä';'maatalousyrittäjä';'Pyhäntä';'KESK';'16.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0014';'630';'Arto';'Mikkonen';'kuorma-autonkuljettaja';'Pyhäntä';'KESK';'9.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0015';'630';'Sirpa';'Piippo';'palveluvastaava';'Pyhäntä';'KESK';'2.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0016';'630';'Jukka';'Puurunen';'yrittäjä';'Pyhäntä';'KESK';'18.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0017';'630';'Satu';'Rimpeläinen';'sairaanhoitaja';'Pyhäntä';'KESK';'23.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0018';'630';'Iiris';'Ruotsalainen';'eläkeläinen';'Pyhäntä';'KESK';'18.6.2021';'';'';'';'0';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'En ole saanut vaalirahoitusta miltään taholta.'
'0019';'630';'Liisa';'Tahkola';'erityisluokanopettaja';'Pyhäntä';'KESK';'23.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0021';'630';'Jarno';'Matikainen';'varastonhoitaja';'Pyhäntä';'SDP';'17.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0022';'630';'Sami';'Pellikka';'työnjohtaja';'Pyhäntä';'SDP';'8.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0023';'630';'Johanna';'Juntunen';'terveydenhoitaja';'Pyhäntä';'VAS';'22.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'Puoluuen Pohjoi-Pohjanmaanpiiriltä saimme mainosrahaa noin 500 euroa jaettavaksi kahdelle ehdokkaalle. Muuta rahoitusta en vaalikampanjaan saanut'
'0025';'630';'Timo';'Myllylä';'maatalouslomittaja, eläkeläinen';'Pyhäntä';'KD';'24.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0026';'630';'Raili';'Turunen';'eläkeläinen';'Pyhäntä';'KOK';'27.8.2021';'';'';'';'150';'150';'';'';'';'';'';'';'';'';'';'';'150';'';'';'';'X';'';'';'X';'';'';'X';'';'150';'X';'';'';'X';'';'';''
'0027';'630';'Tuomas';'Tuuli';'DI, liiketoimintajohtaja';'Pyhäntä';'KOK';'23.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0029';'630';'Merja';'Kesti';'kirjastovirkailija';'Pyhäntä';'PS';'3.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0030';'630';'Eini';'Fält';'yrittäjä';'Pyhäntä';'PS';'28.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0031';'630';'Ville';'Piiponniemi';'yrittäjä';'Pyhäntä';'PS';'3.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0032';'630';'Sami';'Kamula';'työntekijä';'Pyhäntä';'PS';'19.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0033';'630';'Henri';'Repo';'opiskelija';'Pyhäntä';'PS';'28.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'Vaalibudjetti kuntavaaleissa oli 0e'
'0034';'630';'Matias';'Kamula';'huoltomies';'Pyhäntä';'PS';'20.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0002';'631';'Arto';'Laukkanen';'autolähetti';'Pyhäranta';'PS';'28.9.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0003';'631';'Janne';'Lehtinen';'maanrakentaja, kuorma-autonkuljettaja';'Pyhäranta';'PS';'28.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0004';'631';'Jouko';'Vilponen';'asentaja';'Pyhäranta';'PS';'26.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0005';'631';'Antti';'Heikinniemi';'insinööri';'Pyhäranta';'KOK';'23.9.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0006';'631';'Maija';'Junkola-Lehtonen';'toimitusjohtaja, KTM';'Pyhäranta';'KOK';'29.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0008';'631';'Markku';'Laine';'eläkeläinen';'Pyhäranta';'KOK';'6.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0009';'631';'Elo';'Laurikkala';'maanrakennuskoneenkuljettaja';'Pyhäranta';'KOK';'15.11.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0011';'631';'Taija';'Malmsten';'ostaja';'Pyhäranta';'KOK';'29.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0013';'631';'Sinikka';'Pirttinokka';'yrittäjä';'Pyhäranta';'KOK';'6.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0014';'631';'Jani';'Seikkula';'herastuomari, yrittäjä';'Pyhäranta';'KOK';'22.7.2021';'22.7.2021';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0015';'631';'Pirkko';'Uusi-Oukari';'osastonhoitaja, eläkeläinen';'Pyhäranta';'KOK';'18.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0016';'631';'Teija';'Valmunen-Karru';'yrittäjä';'Pyhäranta';'KOK';'14.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0017';'631';'Ville';'Aerila';'yrittäjä';'Pyhäranta';'YP';'4.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0018';'631';'Mika';'Alitalo';'yrittäjä';'Pyhäranta';'YP';'12.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0019';'631';'Heidi';'Arvonen';'sairaanhoitaja/terveydenhoitaja';'Pyhäranta';'YP';'25.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0020';'631';'Sari';'From';'lastenohjaaja';'Pyhäranta';'YP';'7.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0021';'631';'Piia';'Gottschalk';'varatoimitusjohtaja';'Pyhäranta';'YP';'31.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0022';'631';'Tino';'Halminen';'kylmäasentaja';'Pyhäranta';'YP';'20.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0023';'631';'Helka';'Huttela';'yrittäjä';'Pyhäranta';'YP';'29.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0024';'631';'Katja';'Höyden-Kalli';'yrittäjä/sairaanhoitaja';'Pyhäranta';'YP';'2.11.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0025';'631';'Lauri';'Juhola';'koneasentaja';'Pyhäranta';'YP';'12.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0026';'631';'Heikki';'Karru';'yrittäjä';'Pyhäranta';'YP';'1.11.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0027';'631';'Sirpa';'Kaupinsalo';'eläkeläinen';'Pyhäranta';'YP';'4.9.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0028';'631';'Kaisa';'Keogh';'operatiivinen päällikkö';'Pyhäranta';'YP';'14.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0029';'631';'Anna';'Kim';'yhtiölakimies';'Pyhäranta';'YP';'28.6.2021';'28.6.2021';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0030';'631';'Hannele';'Koivula';'eläinlääkäri/yrittäjä';'Pyhäranta';'YP';'29.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0031';'631';'Pauli';'Laivo';'vihannesviljelijä/eläkeläinen';'Pyhäranta';'YP';'8.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
